基金代码,scale,m_fee,c_fee,sale_fee,sub_fee
005730,14.14,1.5,0.25,0.0,0.15
005732,3.04,1.5,0.25,0.0,0.12
005733,3.48,0.5,0.1,0.3,0.00
005734,4.48,0.5,0.1,0.3,0.00
005735,0.53,0.5,0.1,0.3,0.00
005737,1.96,0.3,0.1,0.1,0.00
005738,12.94,1.5,0.25,0.0,0.15
005739,10.95,1.5,0.25,0.0,0.15
005741,4.39,1.5,0.25,0.0,0.15
005742,9.61,1.5,0.25,0.0,0.15
005743,3.92,1.5,0.25,0.0,0.15
005744,2.32,1.5,0.25,0.5,0.00
005747,0.04,0.5,0.1,0.0,0.12
005748,0.02,0.5,0.1,0.4,0.00
005750,0.63,0.8,0.2,0.0,0.08
005751,0.39,0.8,0.2,0.4,0.00
005757,0.27,1.5,0.2,0.0,0.15
005758,0.02,1.0,0.2,0.0,0.08
005759,0.13,1.0,0.2,0.6,0.00
005761,9.42,0.5,0.1,0.0,0.12
005762,3.09,0.5,0.1,0.5,0.00
005763,1.96,1.5,0.25,0.8,0.00
005764,1.55,1.5,0.25,0.8,0.00
005770,0.02,1.0,0.22,0.0,0.10
005771,2.36,0.8,0.2,0.0,0.08
005774,1.33,1.5,0.25,0.0,0.15
005775,1.37,1.5,0.25,0.0,0.15
005776,0.18,1.5,0.25,0.8,0.00
005777,53.49,1.5,0.25,0.0,0.15
005787,3.8,1.5,0.25,0.8,0.00
005792,0.0,0.3,0.1,0.1,0.00
005793,0.12,1.0,0.2,0.0,0.08
005795,1.59,1.0,0.2,0.4,0.00
005801,1.32,1.6,0.2,0.0,1.20
005802,11.74,1.5,0.25,0.0,0.15
005803,0.15,0.5,0.1,0.0,0.12
005804,0.06,0.5,0.1,0.2,0.00
005805,12.54,1.5,0.25,0.0,0.15
005809,2.48,1.2,0.25,0.0,0.15
005813,0.09,0.6,0.1,0.0,0.12
005814,0.04,0.6,0.1,0.4,0.00
005815,1.12,1.5,0.25,0.0,0.15
005819,4.09,1.5,0.25,0.0,0.15
005821,0.61,1.5,0.25,0.0,0.15
005825,1.78,1.5,0.25,0.0,0.15
005829,0.71,0.5,0.1,0.0,0.15
005830,0.11,0.5,0.1,0.4,0.00
005832,0.47,0.5,0.1,0.0,0.12
005833,3.55,1.5,0.25,0.0,0.15
005834,0.03,1.5,0.25,0.4,0.00
005838,5.43,0.15,0.05,0.0,0.05
005839,0.1,0.15,0.05,0.1,0.00
005840,10.38,1.5,0.25,0.0,0.15
005843,1.14,0.7,0.1,0.0,0.06
005844,0.35,1.5,0.25,0.0,0.15
005846,6.91,0.4,0.1,0.0,0.08
005848,0.25,1.5,0.25,0.0,0.15
005850,2.0,1.5,0.25,0.0,0.15
005851,0.21,1.5,0.25,0.0,0.15
005852,10.64,0.6,0.2,0.3,0.08
005855,0.39,1.5,0.25,0.0,0.15
005856,0.23,1.5,0.25,0.8,0.00
005864,63.53,0.3,0.1,0.0,0.08
005868,0.46,0.5,0.1,0.0,0.10
005869,0.7,0.5,0.1,0.1,0.00
005870,3.11,1.0,0.15,0.0,0.12
005872,54.08,0.3,0.1,0.0,0.08
005873,0.37,0.5,0.1,0.0,0.15
005874,0.18,0.5,0.1,0.4,0.00
005875,27.4,1.5,0.25,0.0,0.15
005876,0.2,1.0,0.25,0.0,0.10
005877,0.71,1.0,0.25,0.6,0.00
005878,0.18,1.5,0.25,0.8,0.00
005880,0.47,0.5,0.1,0.0,0.15
005881,0.2,0.5,0.1,0.4,0.00
005883,0.26,1.5,0.25,0.0,0.15
005885,4.55,1.5,0.2,0.4,0.00
005886,23.51,0.6,0.2,0.0,0.08
005887,5.87,0.6,0.2,0.4,0.00
005888,14.26,1.5,0.25,0.0,0.15
005889,5.92,1.5,0.25,0.5,0.00
005890,0.12,0.7,0.1,0.0,0.06
005891,0.14,0.7,0.1,0.4,0.00
005892,1.34,0.7,0.1,0.0,0.06
005893,1.99,0.7,0.1,0.4,0.00
005894,1.81,1.5,0.25,0.0,0.15
005903,0.31,1.5,0.25,0.0,0.15
005904,4.31,1.5,0.25,0.0,0.15
005905,0.07,1.5,0.25,0.6,0.00
005906,0.27,1.5,0.25,0.0,0.15
005907,1.38,1.5,0.25,0.8,0.00
005908,1.06,0.75,0.2,0.0,0.08
005909,0.58,0.75,0.2,0.4,0.00
005910,0.96,1.5,0.25,0.0,0.15
005911,190.36,1.5,0.25,0.0,0.15
005914,5.38,1.5,0.25,0.0,0.15
005918,37.01,0.5,0.1,0.2,0.00
005919,8.44,0.5,0.1,0.2,0.00
005920,9.97,0.3,0.1,0.0,0.80
005925,0.16,1.2,0.1,0.0,1.20
005926,0.11,1.2,0.1,0.4,0.00
005927,1.01,1.5,0.25,0.0,0.15
005928,1.17,1.5,0.25,0.7,0.00
005931,14.45,0.3,0.1,0.0,0.06
005932,0.0,0.3,0.1,0.3,0.00
005933,1.25,1.5,0.25,0.0,1.50
005934,0.09,1.5,0.25,0.4,0.00
005935,0.0,1.5,0.15,0.4,0.00
005937,3.94,1.5,0.25,0.0,0.15
005938,3.97,1.5,0.25,0.4,0.00
005939,16.44,1.5,0.25,0.0,0.15
005940,17.21,1.5,0.25,0.4,0.00
005945,0.37,1.0,0.2,0.0,0.08
005946,0.19,1.0,0.2,0.4,0.00
005947,0.72,1.0,0.15,0.0,0.15
005948,0.13,1.0,0.15,0.4,0.00
005949,0.21,0.9,0.1,0.0,1.20
005950,0.0,0.9,0.1,0.4,0.00
005953,2.2,1.5,0.25,0.0,0.15
005954,0.01,1.5,0.25,0.5,0.00
005955,0.62,1.0,0.25,0.0,0.10
005956,0.11,1.0,0.25,0.6,0.00
005957,0.09,0.8,0.2,0.0,0.08
005958,0.26,0.8,0.2,0.04,0.00
005959,0.17,1.5,0.25,0.8,0.00
005962,45.78,1.5,0.25,0.0,0.15
005963,9.18,1.5,0.25,0.8,0.00
005965,0.08,0.8,0.1,0.0,0.12
005966,0.56,0.8,0.1,0.4,0.00
005967,3.72,1.5,0.25,0.0,0.15
005968,9.81,1.5,0.25,0.0,0.15
005969,12.98,1.5,0.25,0.7,0.00
005970,2.15,1.5,0.25,0.0,0.15
005971,12.44,0.3,0.1,0.0,0.80
005972,21.7,0.3,0.1,0.0,0.80
005973,0.0,0.3,0.1,0.1,0.00
005974,12.22,0.6,0.15,0.0,1.00
005975,0.8,0.6,0.15,0.5,0.00
005977,0.42,1.5,0.25,0.0,0.15
005978,0.14,1.5,0.25,0.8,0.00
005979,1.15,1.0,0.2,0.0,0.08
005980,0.08,1.0,0.2,0.4,0.00
005983,0.24,1.5,0.25,0.0,0.15
005991,4.61,0.7,0.2,0.0,0.08
005992,12.0,0.3,0.1,0.0,0.04
005993,0.61,0.3,0.1,0.4,0.00
005994,1.46,1.0,0.15,0.0,0.12
005996,1.21,0.3,0.1,0.0,0.08
005997,0.86,0.6,0.15,0.1,0.00
005998,0.65,0.5,0.1,0.4,0.00
005999,0.16,0.5,0.1,0.4,0.00
006005,0.05,1.0,0.25,0.0,0.10
006006,0.15,1.0,0.25,0.6,0.00
006007,18.01,1.5,0.25,0.0,0.15
006008,1.52,1.5,0.25,0.8,0.00
006009,0.01,1.2,0.2,0.0,0.12
006010,0.01,1.2,0.2,0.2,0.00
006013,9.17,0.9,0.25,0.0,0.10
006014,0.75,0.9,0.25,0.25,0.00
006020,9.96,1.0,0.25,0.0,0.15
006021,5.05,1.0,0.25,0.4,0.00
006030,0.62,1.0,0.2,0.0,0.08
006031,0.48,1.0,0.2,0.5,0.00
006034,1.49,1.0,0.15,0.0,0.12
006038,0.06,1.5,0.25,0.6,0.00
006042,0.45,0.8,0.25,0.0,0.10
006043,44.48,0.3,0.1,0.0,0.80
006044,0.0,0.3,0.1,0.2,0.00
006047,0.04,0.3,0.1,0.1,0.00
006048,0.59,1.0,0.15,0.0,0.12
006049,0.66,1.5,0.1,0.0,0.15
006055,16.44,0.3,0.1,0.0,0.04
006057,0.76,0.8,0.2,0.4,0.00
006058,15.35,1.5,0.25,0.0,0.15
006061,0.78,0.6,0.1,0.0,0.08
006063,0.67,1.2,0.2,0.0,0.15
006064,0.07,0.6,0.1,0.3,0.00
006066,30.28,0.3,0.1,0.0,0.80
006067,0.0,0.3,0.1,0.4,0.00
006068,4.58,0.3,0.1,0.0,0.80
006069,0.0,0.3,0.1,0.1,0.00
006070,20.26,0.3,0.1,0.0,0.80
006071,13.17,0.3,0.1,0.0,0.08
006073,1.43,0.4,0.14,0.0,0.04
006074,1.04,0.4,0.14,0.26,0.00
006075,1.71,0.6,0.25,0.35,0.00
006080,0.62,1.5,0.25,0.8,0.00
006081,0.43,1.5,0.25,0.0,0.15
006087,0.55,0.15,0.05,0.25,0.00
006088,22.17,0.3,0.1,0.0,0.08
006089,0.0,0.3,0.1,0.2,0.00
006090,0.09,0.6,0.1,0.0,0.08
006091,0.43,0.6,0.1,0.2,0.00
006095,0.0,0.3,0.1,0.2,0.00
006097,0.52,0.3,0.1,0.0,0.06
006098,10.44,0.5,0.1,0.0,0.10
006100,2.14,1.5,0.25,0.0,0.15
006101,4.32,1.5,0.25,0.8,0.00
006102,2.14,0.8,0.2,0.0,0.08
006103,0.11,1.5,0.1,0.0,0.15
006104,0.01,1.5,0.25,0.25,0.00
006105,0.4,1.8,0.3,0.0,0.15
006106,0.52,1.5,0.25,0.0,0.15
006109,0.03,0.6,0.1,0.0,0.10
006110,0.26,0.6,0.1,0.3,0.00
006113,105.55,1.5,0.25,0.0,0.15
006119,0.09,0.45,0.1,0.0,0.12
006121,7.8,1.5,0.25,0.0,0.15
006122,5.97,1.5,0.25,0.0,0.15
006123,0.74,1.5,0.25,0.0,0.15
006124,0.21,1.5,0.25,0.8,0.00
006127,0.15,1.0,0.25,0.4,0.00
006128,11.0,1.5,0.25,0.0,0.15
006129,0.05,0.5,0.1,0.0,0.12
006130,0.08,0.5,0.1,0.4,0.00
006131,17.58,0.5,0.1,0.25,0.00
006132,0.93,1.5,0.25,0.0,0.15
006133,0.17,1.5,0.25,0.5,0.00
006134,1.87,0.3,0.1,0.0,0.80
006136,5.08,1.5,0.25,0.0,0.15
006138,0.26,1.5,0.25,0.0,0.15
006140,0.33,0.7,0.2,0.0,0.08
006141,0.24,0.7,0.2,0.4,0.00
006142,2.11,0.3,0.1,0.0,0.60
006143,0.18,0.6,0.15,0.0,0.12
006144,0.08,0.6,0.15,0.4,0.00
006145,11.72,0.3,0.1,0.0,0.08
006146,0.15,0.3,0.1,0.1,0.00
006147,0.5,0.7,0.2,0.0,0.08
006148,0.3,0.7,0.2,0.3,0.00
006149,0.01,0.3,0.1,0.0,0.80
006151,7.35,0.3,0.1,0.0,0.80
006152,10.61,0.3,0.1,0.0,0.60
006153,0.0,0.3,0.1,0.05,0.00
006154,1.36,1.5,0.25,0.0,0.15
006157,0.27,1.5,0.25,0.0,0.15
006160,4.11,1.5,0.25,0.0,0.15
006161,1.11,1.5,0.25,0.5,0.00
006164,2.39,0.3,0.1,0.0,0.70
006165,0.47,1.0,0.2,0.0,0.15
006166,0.17,1.0,0.2,0.4,0.00
006167,0.98,1.5,0.25,0.0,0.15
006168,1.08,1.5,0.25,0.25,0.00
006169,0.25,0.3,0.1,0.0,0.04
006170,0.34,0.3,0.1,0.4,0.00
006172,24.07,0.3,0.1,0.0,0.08
006173,0.26,0.3,0.1,0.4,0.00
006179,16.6,1.5,0.25,0.0,0.15
006180,44.07,0.3,0.1,0.0,0.80
006181,0.04,1.2,0.1,0.0,0.12
006182,0.1,1.2,0.1,0.15,0.00
006183,41.12,0.3,0.1,0.0,0.80
006190,0.29,0.8,0.1,0.6,0.15
006193,0.18,1.5,0.25,0.0,0.12
006194,0.0,1.5,0.25,0.8,0.00
006195,0.02,1.5,0.2,0.0,0.15
006196,2.5,0.15,0.05,0.0,0.12
006197,0.34,0.15,0.05,0.3,0.00
006198,0.54,1.5,0.25,0.0,0.15
006201,0.66,1.5,0.25,0.0,0.15
006202,0.96,1.5,0.25,0.0,0.15
006203,8.27,0.3,0.1,0.0,0.80
006204,0.38,0.3,0.1,0.4,0.00
006206,15.66,0.3,0.1,0.0,0.70
006207,3.15,0.6,0.1,0.0,0.08
006208,1.78,0.6,0.1,0.1,0.00
006209,2.8,1.5,0.25,0.0,0.15
006214,1.48,0.5,0.1,0.0,0.10
006215,3.74,0.5,0.1,0.1,0.00
006216,3.45,1.5,0.25,0.0,0.15
006217,1.74,1.5,0.25,0.1,0.00
006218,14.72,1.5,0.25,0.0,0.15
006219,5.11,0.3,0.1,0.0,0.80
006220,0.29,0.5,0.1,0.0,0.10
006221,1.15,0.5,0.1,0.25,0.00
006223,10.14,1.5,0.25,0.0,0.15
006224,29.5,0.25,0.05,0.0,0.08
006225,0.78,1.5,0.25,0.0,0.15
006226,0.01,1.5,0.25,0.8,0.00
006227,1.16,1.5,0.25,0.0,0.15
006228,27.0,1.5,0.25,0.0,0.15
006229,13.63,1.5,0.25,0.8,0.00
006230,0.47,1.5,0.25,0.0,0.15
006231,0.19,1.2,0.2,0.0,0.12
006232,0.0,1.2,0.2,0.2,0.00
006233,1.05,1.5,0.25,0.0,0.15
006234,0.27,1.5,0.25,0.5,0.00
006235,0.14,1.5,0.25,0.0,0.15
006240,0.08,1.5,0.25,0.0,0.15
006241,0.11,1.5,0.25,0.2,0.00
006243,4.66,1.5,0.25,0.0,0.15
006245,3.29,0.8,0.15,0.0,0.08
006246,0.41,0.5,0.1,0.0,0.12
006247,0.27,0.5,0.1,0.4,0.00
006248,1.44,0.5,0.1,0.0,0.12
006249,1.1,0.5,0.1,0.3,0.00
006250,5.37,1.5,0.25,0.0,0.15
006251,1.36,1.5,0.25,0.0,0.15
006252,9.47,1.5,0.25,0.0,0.15
006253,4.75,1.5,0.25,0.2,0.00
006254,0.25,0.7,0.2,0.0,0.08
006255,0.49,0.5,0.1,0.0,0.10
006256,0.04,0.5,0.1,0.4,0.00
006257,15.24,1.5,0.25,0.0,0.15
006258,1.19,0.4,0.2,0.3,0.00
006259,22.95,1.5,0.25,0.0,0.15
006260,3.53,1.5,0.25,0.8,0.00
006263,0.02,0.8,0.25,0.2,0.00
006265,3.62,1.5,0.25,0.0,0.15
006266,7.96,1.5,0.25,0.0,0.15
006267,2.8,1.5,0.25,0.0,0.15
006268,1.32,1.5,0.25,0.1,0.00
006269,2.31,1.5,0.25,0.2,0.00
006270,0.08,1.5,0.25,0.0,0.15
006271,0.09,1.5,0.25,0.8,0.00
006274,0.2,1.5,0.25,0.0,0.15
006277,5.45,0.5,0.15,0.0,0.15
006278,0.22,0.5,0.15,0.1,0.00
006279,0.2,0.5,0.1,0.0,0.15
006280,0.0,0.5,0.1,0.1,0.00
006281,1.28,1.5,0.25,0.0,0.15
006282,0.5,1.8,0.25,0.0,0.15
006283,1.08,1.5,0.3,0.0,1.00
006285,3.37,0.9,0.2,0.0,0.80
006286,0.3,0.15,0.05,0.0,0.12
006287,9.8,0.3,0.1,0.0,0.80
006288,0.0,0.3,0.1,0.2,0.00
006289,9.57,0.9,0.2,0.0,0.15
006290,9.29,0.9,0.15,0.0,0.12
006291,1.2,0.9,0.15,0.4,0.00
006292,5.15,0.9,0.2,0.0,0.12
006293,5.13,0.15,0.05,0.25,0.00
006294,4.63,0.9,0.2,0.0,0.08
006295,5.56,0.9,0.2,0.0,0.05
006296,5.51,0.6,0.15,0.0,0.12
006297,15.45,1.0,0.2,0.0,0.08
006298,3.73,0.6,0.15,0.0,0.12
006299,3.22,1.5,0.1,0.0,0.15
006300,29.33,0.3,0.1,0.0,0.08
006301,0.04,0.3,0.1,0.25,0.00
006302,7.49,1.5,0.25,0.0,0.15
006304,29.77,0.3,0.1,0.0,0.80
006305,4.1,0.9,0.2,0.0,0.08
006306,3.93,1.0,0.2,0.0,0.12
006307,1.39,0.8,0.15,0.0,0.08
006308,13.3,1.8,0.35,0.0,0.16
006309,2.59,1.8,0.35,1.0,0.00
006310,3.02,1.8,0.35,0.0,1.60
006314,11.42,1.5,0.25,0.0,0.15
006315,1.08,1.5,0.25,0.2,0.00
006319,28.98,0.3,0.1,0.0,0.04
006320,4.42,0.3,0.1,0.2,0.00
006321,10.02,0.6,0.15,0.0,0.12
006322,1.27,0.6,0.15,0.4,0.00
006323,0.64,1.5,0.1,0.0,0.15
006324,0.51,1.5,0.1,0.5,0.00
006327,9.68,0.6,0.25,0.0,0.12
006328,1.12,0.6,0.25,0.4,0.00
006329,9.68,0.6,0.25,0.0,1.20
006330,1.12,0.6,0.25,0.4,0.00
006331,0.03,0.3,0.1,0.3,0.00
006336,6.33,1.5,0.25,0.0,0.15
006337,7.63,0.3,0.1,0.0,0.80
006338,3.41,0.3,0.1,0.1,0.00
006339,0.32,0.5,0.1,0.0,0.12
006341,2.8,0.7,0.1,0.0,0.10
006342,1.35,0.7,0.1,0.25,0.00
006343,0.18,0.7,0.1,0.0,0.10
006344,0.01,0.7,0.1,0.25,0.00
006346,0.24,1.5,0.25,0.0,0.15
006347,0.09,1.5,0.25,0.4,0.00
006349,0.15,0.7,0.15,0.0,0.10
006350,0.01,0.7,0.15,0.25,0.00
006351,0.16,0.7,0.15,0.0,0.10
006352,0.02,0.7,0.15,0.25,0.00
006354,0.53,1.5,0.2,0.0,0.15
006355,0.5,0.75,0.15,0.4,0.00
006358,5.18,0.3,0.1,0.0,0.80
006359,0.0,0.3,0.1,0.2,0.00
006362,0.11,1.5,0.2,0.0,0.15
006363,0.27,0.5,0.1,0.5,0.00
006364,1.66,1.5,0.25,0.0,0.15
006365,2.42,1.5,0.25,0.8,0.00
006366,1.81,1.5,0.2,0.0,0.15
006367,11.76,0.3,0.1,0.0,0.80
006368,0.0,0.3,0.1,0.1,0.00
006369,0.91,1.5,0.1,0.0,0.15
006370,17.4,1.5,0.27,0.0,1.50
006371,9.55,1.5,0.25,0.0,0.15
006372,1.85,1.5,0.25,0.8,0.00
006373,0.55,1.5,0.25,0.0,0.15
006374,0.15,1.5,0.25,0.0,1.50
006377,0.34,1.5,0.25,0.0,0.15
006381,4.47,0.6,0.15,0.3,0.00
006382,0.96,0.5,0.1,0.4,0.00
006385,2.95,1.5,0.25,0.0,0.15
006386,0.29,1.5,0.25,0.6,0.00
006392,2.4,1.5,0.25,0.0,0.15
006395,0.09,0.5,0.1,0.4,0.00
006396,0.0,1.5,0.25,0.0,1.50
006397,0.26,1.5,0.25,0.0,1.50
006401,0.19,1.5,0.15,0.0,0.15
006402,0.06,1.5,0.15,0.5,0.00
006403,0.0,0.3,0.1,0.1,0.00
006405,0.9,0.3,0.1,0.0,0.06
006406,0.0,0.3,0.1,0.4,0.00
006408,37.46,1.5,0.25,0.0,0.15
006409,41.71,0.2,0.05,0.0,0.50
006410,0.0,0.2,0.05,0.1,0.00
006416,0.09,0.7,0.2,0.0,0.08
006417,0.0,0.7,0.2,0.4,0.00
006419,0.25,1.5,0.2,0.0,0.15
006420,0.32,1.5,0.2,0.5,0.00
006421,20.79,0.3,0.1,0.0,0.08
006422,12.12,0.3,0.1,0.0,0.08
006423,0.09,0.3,0.1,0.2,0.00
006424,1.38,1.2,0.25,0.0,0.15
006425,0.62,1.2,0.25,0.8,0.00
006429,1.83,1.5,0.25,0.0,0.15
006431,0.0,0.6,0.1,0.0,0.08
006432,0.0,0.6,0.1,0.4,0.00
006435,43.11,1.5,0.25,0.0,0.15
006436,1.97,0.3,0.05,0.0,0.04
006437,0.5,0.3,0.05,0.1,0.00
006438,2.5,0.15,0.05,0.0,0.12
006439,0.19,0.15,0.05,0.4,0.00
006440,0.81,0.75,0.1,0.0,1.00
006441,0.58,0.75,0.1,0.3,0.00
006445,0.57,1.2,0.25,0.0,0.10
006446,0.57,1.2,0.25,0.0,1.00
006447,0.57,1.2,0.25,0.0,1.00
006448,0.01,1.2,0.25,0.4,0.00
006449,11.9,1.5,0.25,0.0,0.15
006451,9.57,0.25,0.05,0.0,0.05
006452,0.27,0.25,0.05,0.1,0.00
006464,50.97,0.3,0.1,0.0,0.80
006465,0.03,0.3,0.1,0.35,0.00
006466,4.97,0.75,0.15,0.0,0.08
006467,1.03,0.75,0.15,0.35,0.00
006473,10.63,0.25,0.05,0.0,0.05
006474,0.06,0.25,0.05,0.1,0.00
006477,0.06,1.5,0.25,0.0,0.15
006479,4.5,0.8,0.25,0.2,0.00
006480,4.5,0.8,0.25,0.2,0.00
006481,1.49,0.25,0.05,0.0,0.10
006482,0.87,0.8,0.2,0.0,0.10
006483,0.48,0.8,0.2,0.4,0.00
006484,41.96,0.15,0.05,0.0,0.05
006485,0.03,0.15,0.05,0.1,0.00
006486,0.34,0.5,0.1,0.0,0.10
006487,0.19,0.5,0.1,0.4,0.00
006488,25.69,0.3,0.1,0.0,0.08
006491,175.97,0.15,0.05,0.0,0.06
006492,0.82,0.15,0.05,0.1,0.00
006493,15.59,0.15,0.05,0.0,0.06
006494,0.02,0.15,0.05,0.1,0.00
006496,12.53,0.3,0.1,0.0,0.04
006497,0.1,0.3,0.1,0.25,0.00
006498,0.0,0.4,0.1,0.0,0.08
006499,0.23,0.4,0.1,0.3,0.00
006500,0.22,0.7,0.2,0.0,0.80
006501,0.02,0.7,0.2,0.4,0.00
006502,1.63,1.5,0.25,0.0,0.15
006503,1.27,1.5,0.25,0.8,0.00
006511,3.27,1.5,0.1,0.0,0.15
006512,0.11,1.5,0.1,0.5,0.00
006515,3.22,0.3,0.1,0.25,0.00
006516,2.03,0.3,0.1,0.0,0.03
006517,46.19,0.3,0.08,0.0,0.04
006518,2.12,0.3,0.08,0.4,0.00
006522,0.28,1.5,0.25,0.0,0.15
006523,0.04,1.5,0.25,0.8,0.00
006524,0.08,0.5,0.1,0.0,0.12
006525,0.06,0.5,0.1,0.2,0.00
006527,3.12,1.5,0.25,0.0,0.15
006528,0.2,1.5,0.25,0.6,0.00
006531,0.01,1.5,0.25,0.25,0.00
006532,0.0,1.5,0.25,0.25,0.00
006533,5.81,1.5,0.25,0.0,0.15
006535,0.25,0.8,0.15,0.0,0.12
006536,1.07,0.8,0.15,0.15,0.00
006537,1.15,1.5,0.25,0.0,0.15
006538,0.04,1.5,0.2,0.0,0.15
006545,1.24,0.3,0.08,0.0,0.03
006546,2.13,0.3,0.08,0.3,0.00
006547,2.13,0.6,0.2,0.0,0.08
006548,0.23,0.6,0.2,0.25,0.00
006549,7.08,0.3,0.1,0.0,0.06
006551,23.38,1.5,0.1,0.0,1.50
006555,0.44,1.8,0.35,0.0,0.15
006556,0.0,1.5,0.25,0.8,0.00
006557,0.21,1.5,0.25,0.0,0.15
006560,0.23,0.5,0.05,0.0,0.12
006561,0.1,0.5,0.05,0.3,0.00
006562,5.19,0.3,0.1,0.4,0.00
006563,0.51,0.3,0.1,0.0,0.80
006564,0.44,1.5,0.2,0.0,0.15
006567,3.64,1.5,0.1,0.0,0.15
006568,1.69,1.5,0.25,0.0,0.15
006569,0.12,0.8,0.2,0.4,0.00
006570,78.37,0.2,0.05,0.0,0.10
006571,0.0,0.2,0.05,0.15,0.00
006572,0.35,0.4,0.1,0.5,0.00
006573,0.83,1.5,0.25,0.0,0.15
006574,0.0,1.5,0.25,0.5,0.00
006575,3.32,0.9,0.2,0.0,0.12
006578,0.45,0.5,0.1,0.0,0.10
006579,0.44,0.5,0.1,0.4,0.00
006580,17.51,0.5,0.15,0.0,0.10
006581,11.61,0.6,0.15,0.0,0.08
006583,0.05,0.6,0.2,0.0,0.08
006584,0.01,0.6,0.2,0.4,0.00
006586,7.63,1.0,0.2,0.6,0.00
006590,1.83,1.5,0.25,0.8,0.00
006593,2.31,0.75,0.1,0.0,0.12
006594,1.31,0.75,0.1,0.3,0.00
006595,1.55,1.5,0.25,0.0,0.15
006597,0.3,0.4,0.1,0.0,0.03
006598,0.69,0.4,0.1,0.25,0.00
006599,32.93,0.3,0.1,0.0,0.08
006600,3.42,0.45,0.1,0.0,0.06
006601,0.05,1.2,0.2,0.0,0.12
006602,0.0,1.2,0.2,0.25,0.00
006603,0.2,1.5,0.25,0.0,0.15
006604,4.26,1.5,0.25,0.0,0.15
006605,1.09,1.5,0.25,0.5,0.00
006606,3.01,0.3,0.1,0.0,0.04
006607,0.16,0.3,0.1,0.4,0.00
006608,18.49,1.5,0.25,0.0,0.15
006610,0.17,1.5,0.25,0.0,0.15
006611,0.45,0.45,0.1,0.0,0.06
006613,0.02,0.3,0.1,0.0,0.08
006614,1.11,0.75,0.15,0.4,0.00
006615,4.84,1.5,0.25,0.0,0.15
006616,4.57,1.5,0.25,0.4,0.00
006618,0.02,1.0,0.15,0.0,0.08
006619,0.04,1.0,0.15,0.4,0.00
006620,9.96,0.9,0.2,0.0,0.15
006621,0.81,0.9,0.2,0.4,0.00
006622,3.76,0.6,0.2,0.0,0.15
006623,0.17,0.6,0.2,0.4,0.00
006624,1.64,1.5,0.25,0.0,1.50
006626,5.98,0.3,0.1,0.0,0.04
006627,2.91,0.3,0.1,0.4,0.00
006633,65.6,0.15,0.05,0.0,0.06
006634,0.01,0.15,0.05,0.1,0.00
006635,8.48,0.3,0.1,0.0,0.80
006636,0.62,0.3,0.1,0.0,0.06
006637,0.0,0.3,0.1,0.4,0.00
006640,2.01,0.3,0.1,0.0,0.06
006641,0.0,0.3,0.1,0.3,0.00
006644,1.04,1.5,0.2,0.0,0.15
006645,66.1,0.3,0.1,0.0,0.60
006646,56.76,0.3,0.1,0.0,0.04
006647,12.65,0.3,0.1,0.4,0.00
006648,8.6,1.5,0.2,0.0,0.15
006649,6.75,1.5,0.2,0.5,0.00
006650,1.46,0.8,0.2,0.0,0.08
006656,0.04,0.5,0.1,0.0,0.12
006657,0.03,0.5,0.1,0.4,0.00
006658,0.18,1.0,0.15,0.0,0.12
006659,0.07,1.0,0.15,0.3,0.00
006662,18.84,0.2,0.05,0.0,0.03
006663,5.19,0.2,0.05,0.15,0.00
006664,0.08,0.2,0.05,0.01,0.00
006665,17.59,0.3,0.1,0.0,0.80
006666,0.0,0.3,0.1,0.1,0.00
006670,3.95,0.3,0.1,0.0,0.80
006671,5.52,1.5,0.25,0.0,0.15
006672,0.28,0.3,0.1,0.0,0.04
006673,0.23,0.3,0.1,0.35,0.00
006674,43.04,0.3,0.1,0.0,0.0
006675,0.24,1.5,0.25,0.0,0.15
006676,0.2,1.5,0.25,0.8,0.00
006677,0.91,0.3,0.1,0.0,0.03
006678,0.22,0.3,0.1,0.1,0.00
006679,3.0,1.0,0.3,0.0,1.20
006680,1.54,1.0,0.3,0.6,0.00
006681,18.57,0.3,0.1,0.0,0.80
006682,2.66,1.2,0.2,0.0,0.15
006687,4.48,0.5,0.1,0.0,0.12
006688,2.02,0.5,0.1,0.4,0.00
006689,0.65,0.8,0.25,0.0,0.15
006692,0.6,1.5,0.25,0.0,0.15
006693,0.09,1.5,0.25,0.8,0.00
006695,1.14,0.3,0.1,0.3,0.00
006697,3.48,0.5,0.1,0.2,0.00
006698,0.27,0.8,0.15,0.0,0.12
006699,0.2,0.8,0.15,0.3,0.00
006700,1.13,1.0,0.25,0.0,0.08
006701,0.49,1.0,0.25,0.6,0.00
006702,0.0,0.25,0.1,0.0,0.035
006703,0.01,0.25,0.1,0.3,0.00
006704,0.52,0.15,0.05,0.0,0.10
006705,0.52,0.15,0.05,0.1,0.00
006712,0.66,0.5,0.1,0.0,0.12
006713,0.55,0.5,0.1,0.2,0.00
006718,0.24,1.5,0.25,0.0,0.15
006719,0.0,1.5,0.25,0.2,0.00
006720,0.09,1.5,0.25,0.0,0.15
006721,0.2,1.5,0.25,0.8,0.00
006724,0.33,0.5,0.1,0.4,0.00
006727,6.79,0.15,0.05,0.0,0.06
006728,0.03,0.15,0.05,0.1,0.00
006729,0.32,1.0,0.2,0.0,0.10
006730,0.11,1.0,0.2,0.4,0.00
006731,0.11,0.3,0.1,0.0,0.08
